popularity,budget,revenue,original_title,director,genres,production_companies,release_date,release_year
0.01351,0,0,I Know That Voice,Lawrence Shapiro,Documentary,Dundee Entertainment|Record Farm Industries|Cinovative,11/6/13,2013
0.011298,0,0,How to Be a Man,Chadd Harbold,Comedy,,8/10/13,2013
0.017565,0,0,ABE,Rob McLellan,Science Fiction|Thriller,,4/16/13,2013
0.010335,30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,Fyodor Bondarchuk,War|Action,Art Pictures Studio,10/9/13,2013
0.010213,0,0,A Viking Saga: The Darkest Day,Chris Crow,Adventure|Action|Thriller,Lions Gate Films,6/10/13,2013
0.00854,0,0,Beyonce: Life Is But A Dream,Ed Burke|BeyoncÃ© Knowles,Documentary,HBO|Parkwood Entertainment,3/5/13,2013
0.035367,0,0,A Very Merry Mix-Up,Jonathan Wright,TV Movie|Romance|Comedy|Drama,Chesler/Perlmutter Productions,11/10/13,2013
0.008078,0,0,Dark Circles,Paul Soter,Horror,After Dark Films,1/1/13,2013
0.005853,0,0,Master of the Universe,Marc Bauder,Documentary,Arte Deutschland TV GmbH|SWR,11/7/13,2013
0.004323,500,0,Portal: Survive!,Connor McGuire|Colin McGuire,Action|Science Fiction,,10/8/13,2013
0.040099,0,0,Minha MÃ£e Ã© uma PeÃ§a,AndrÃ© Pellenz,Comedy,,6/21/13,2013
0.003611,348164,0,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,Laurent Malaquais,Documentary,Big Focus Television,1/19/13,2013
0.002838,0,0,Russell Peters: Notorious,David Higby,Comedy,,10/15/13,2013
0.002719,0,0,Embrace of the Vampire,Carl Bessai,Horror,Bloodline Pictures,10/15/13,2013
0.006115,0,137460,Mistaken for Strangers,Tom Berninger,Documentary|Music,Final Frame|C5,9/19/13,2013
0.002648,0,0,Atlantic Rim,Jared Cohn,Action|Science Fiction,The Asylum|Tiki Terrors,7/9/13,2013
0.002647,0,0,Trophy Kids,Chris Bell,Documentary,,12/4/13,2013
0.002165,0,0,The Sound of Music Live!,Beth McCarthy-Miller|Rob Ashford,Drama|Family,,12/5/13,2013
0.00062,0,0,G.B.F.,Darren Stein,Comedy,School Pictures|Parting Shots Media|Logolite Entertainment,10/20/13,2013
6.095293,19000000,381109762,Back to the Future,Robert Zemeckis,Adventure|Comedy|Science Fiction|Family,Universal Pictures|Amblin Entertainment|U-Drive Productions,7/3/85,1985
2.834739,1000000,51525171,The Breakfast Club,John Hughes,Comedy|Drama,Universal Pictures|Channel Productions|A&M Films,2/15/85,1985
1.753688,20000000,18432000,Ladyhawke,Richard Donner,Adventure|Fantasy,Twentieth Century Fox Film Corporation|Warner Bros.,4/3/85,1985
1.746063,12305523,36230219,Mad Max Beyond Thunderdome,George Miller|George Ogilvie,Action|Adventure|Drama|Science Fiction,Kennedy Miller Productions,6/29/85,1985
1.623978,30000000,152427960,A View to a Kill,John Glen,Adventure|Action|Thriller,Eon Productions,5/24/85,1985
1.613752,25000000,15502112,Legend,Ridley Scott,Action|Adventure|Fantasy|Romance,Universal Studios|Twentieth Century Fox Film Corporation|Embassy International Pictures|Legend Production Company,7/19/85,1985
1.596994,19000000,61389680,The Goonies,Richard Donner,Adventure|Comedy|Family,Amblin Entertainment|Warner Bros.,6/6/85,1985
1.299275,3000000,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,Jack Sholder,Horror,New Line Cinema|Smart Egg Pictures,11/1/85,1985
1.177428,44000000,300400432,Rambo: First Blood Part II,George P. Cosmatos,Action|Adventure|Drama|Thriller|War,TriStar Pictures|Carolco Pictures,5/21/85,1985
1.168819,31000000,128499205,Out of Africa,Sydney Pollack,Drama,Universal Pictures|Mirage Entertainment,12/10/85,1985
1.149954,31000000,300473716,Rocky IV,Sylvester Stallone,Drama,United Artists,11/21/85,1985
1.105634,15000000,0,Brazil,Terry Gilliam,Comedy|Science Fiction,Embassy International Pictures,2/20/85,1985
1.034373,25000000,21288692,The Black Cauldron,Ted Berman|Richard Rich,Animation,Walt Disney Pictures|Silver Screen Partners II,7/24/85,1985
1.012186,15000000,146292009,The Color Purple,Steven Spielberg,Drama,Amblin Entertainment|The Guber-Peters Company|Warner Bros.,12/18/85,1985
0.898411,10000000,57500000,Commando,Mark L. Lester,Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|SLM Production Group|Silver Pictures,10/3/85,1985
0.887605,12500000,238227,King Solomon's Mines,J. Lee Thompson,Action|Adventure|Comedy,Cannon Group|Golan-Globus Productions|Cannon Productions,3/20/85,1985
0.876636,4000000,14237000,The Return of the Living Dead,Dan O'Bannon,Comedy|Horror,Hemdale Film Corporation|Fox Films Ltd.|Cinema 84,5/15/85,1985
0.873551,12000000,68706993,Witness,Peter Weir,Crime|Drama|Romance|Thriller,Paramount Pictures,2/8/85,1985
0.790123,0,24467000,The Emerald Forest,John Boorman,Adventure|Drama|Action,Embassy Pictures Corporation|Christel Films,6/26/85,1985
0.76343,0,85313124,Cocoon,Ron Howard,Comedy|Drama|Science Fiction,Twentieth Century Fox Film Corporation|SLM Production Group|Zanuck/Brown Productions,6/21/85,1985
0.719208,0,7840873,D.A.R.Y.L.,Simon Wincer,Family|Science Fiction,Paramount Pictures|World Film Services,6/14/85,1985
0.717479,9000000,24922237,Fright Night,Tom Holland,Horror|Thriller|Comedy,Columbia Pictures|Delphi IV Productions|Vistar Films,8/2/85,1985
0.715873,0,49364621,National Lampoonâ€™s European Vacation,Amy Heckerling,Adventure|Comedy|Romance,Warner Bros.,7/25/85,1985
0.709989,0,55600000,Police Academy 2: Their First Assignment,Jerry Paris,Action|Comedy|Crime,Warner Bros.|The Ladd Company,3/28/85,1985
0.70478,17900000,6948633,Red Sonja,Richard Fleischer,Adventure|Fantasy|Action,Famous Films (II)|Dino De Laurentiis Company,4/9/85,1985
0.689416,3500000,34000000,Day of the Dead,George A. Romero,Horror|Science Fiction,Dead Films|Laurel Entertainment|Toei,7/19/85,1985
0.688022,15000000,14643997,Clue: The Movie,Jonathan Lynn,Comedy|Thriller|Crime|Mystery,Paramount Pictures|Debra Hill Productions|PolyGram Filmed Entertainment|The Guber-Peters Company,12/13/85,1985
0.662175,2200000,21930418,Friday the 13th: A New Beginning,Danny Steinmann,Horror|Thriller,Paramount Pictures|Georgetown Productions Inc.,3/22/85,1985
0.657238,50000000,23717291,Santa Claus: The Movie,Jeannot Szwarc,Adventure|Comedy|Fantasy|Science Fiction|Family,TriStar Pictures|Calash Corporation,10/29/85,1985
0.640586,0,20345361,Code of Silence,Andrew Davis,Action|Thriller|Crime|Drama,Orion Pictures|Raymond Wagner Productions,5/3/85,1985
0.636546,1000000,0,The Quiet Earth,Geoff Murphy,Drama|Science Fiction|Thriller,Cinepro|Mr. Yellowbeard Productions Limited & Company,9/8/85,1985
0.632419,1000000,0,American Ninja,Sam Firstenberg,Action|Adventure,Cannon Group|Golan-Globus,8/30/85,1985
0.627053,0,0,Fletch,Michael Ritchie,Comedy|Crime|Mystery,Universal Pictures,5/31/85,1985
0.623669,0,38934048,Weird Science,John Hughes,Comedy|Romance|Fantasy,Universal Studios,2/8/85,1985
0.619817,0,41410568,Pale Rider,Clint Eastwood,Romance|Western,Warner Bros.|Malpaso Company,6/28/85,1985
0.617698,15000000,10631333,The Purple Rose of Cairo,Woody Allen,Fantasy|Comedy|Romance,Orion Pictures,3/1/85,1985
0.617559,0,42400000,Mask,Peter Bogdanovich,Drama,Universal Pictures,3/8/85,1985
0.596755,3800000,0,Phenomena,Dario Argento,Horror|Thriller,DACFILM Rome,1/31/85,1985
0.587273,25000000,96773200,The Jewel of the Nile,Lewis Teague,Action|Adventure|Comedy|Romance,Twentieth Century Fox Film Corporation|SLM Production Group|Stone Group Pictures,12/4/85,1985
0.555541,25000000,0,Lifeforce,Tobe Hooper,Action|Science Fiction|Thriller|Horror|Fantasy,TriStar Pictures|Golan-Globus|Easedram,6/20/85,1985
0.536718,900000,2023414,Re-Animator,Stuart Gordon,Science Fiction|Comedy|Horror,Empire Pictures,10/18/85,1985
0.5129,9000000,20518905,Porky's Revenge,James Komack,Comedy,SLM Production Group|Melvin Simon Productions|Astral Bellevue PathÃ©,3/22/85,1985
0.500115,0,0,The Man with One Red Shoe,Stan Dragoti,Action|Comedy,20th Century Fox,7/18/85,1985
0.497699,0,13000000,Real Genius,Martha Coolidge,Comedy|Romance,TriStar Pictures|Delphi III Productions,8/7/85,1985
0.487412,0,0,The Sure Thing,Rob Reiner,Comedy|Drama|Romance,Monument Pictures|Embassy Films,3/1/85,1985
0.480534,0,0,Spies Like Us,John Landis,Comedy|Adventure,Warner Bros.|AAR Films,12/6/85,1985
0.476896,0,0,Death Wish 3,Michael Winner,Adventure|Drama|Action|Thriller|Crime,Cannon Group,11/1/85,1985
0.475936,0,331816,Private Resort,George Bowers,Comedy,TriStar Pictures,5/3/85,1985
0.458359,4500000,10609321,After Hours,Martin Scorsese,Comedy|Thriller|Drama,"Double Play|Geffen Company, The",9/13/85,1985
0.427104,6000000,40940662,Pee-wee's Big Adventure,Tim Burton,Adventure|Comedy|Family,Aspen Film Society|Warner Bros.,7/26/85,1985
0.425735,0,26657534,Prizzi's Honor,John Huston,Romance|Comedy|Crime|Drama,ABC Pictures,6/14/85,1985
0.420284,0,10297601,Better Off Dead...,Savage Steve Holland,Comedy,CBS Entertainment Productions|A&M Films,10/11/85,1985
0.393705,0,0,Death of a Salesman,Volker SchlÃ¶ndorff,Drama,Roxbury Productions|Punch Productions,8/16/85,1985
0.393399,0,0,Ewoks: The Battle for Endor,Jim Wheat|Ken Wheat,Fantasy|Science Fiction,Lucasfilm,11/24/85,1985
0.386036,0,14202899,A Chorus Line,Richard Attenborough,Drama|Music,"Embassy Films|Feuer and Martin Production, A|Polygram Pictures",12/10/85,1985
0.384508,0,0,Cat's Eye,Lewis Teague,Horror|Thriller,Famous Films (II)|Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company,4/12/85,1985
0.384037,20000000,45833132,Brewster's Millions,Walter Hill,Comedy,Universal Pictures|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures,5/22/85,1985
0.355653,0,0,Invasion U.S.A.,Joseph Zito,Action|Thriller,Cannon Films,9/27/85,1985
0.354754,0,12303411,Enemy Mine,Wolfgang Petersen,Drama|Science Fiction,Twentieth Century Fox Film Corporation|SLM Production Group|Bavaria Film|Kings Road Entertainment,12/12/85,1985
0.184013,26000000,0,Silverado,Lawrence Kasdan,Action|Crime|Drama|Western,Columbia Pictures,7/10/85,1985
0.350256,0,0,Alice in Wonderland,Harry Harris,Fantasy|Family,,12/9/85,1985
0.343246,0,0,The Protector,James Glickenhaus,Action|Adventure|Comedy|Crime|Drama,Golden Harvest Company|Golden Way Films Ltd.,7/11/85,1985
1.042351,0,0,Teen Wolf,Rod Daniel,Comedy|Fantasy|Romance,Wolfkill,8/23/85,1985
0.334805,0,0,Kiss of the Spider Woman,Hector Babenco,Drama,HB Filmes,7/26/85,1985
0.328682,0,0,Silver Bullet,Daniel Attias,Horror,Paramount Pictures|Famous Films (II),10/11/85,1985
0.32767,0,37803872,St. Elmo's Fire,Joel Schumacher,Drama|Romance,Columbia Pictures,6/28/85,1985
0.32265,0,0,Fandango,Kevin Reynolds,Comedy|Drama,Amblin Entertainment|Warner Bros.,1/25/85,1985
0.072899,3000000,0,Crimewave,Sam Raimi,Comedy|Crime,Columbia Pictures Corporation|Renaissance Pictures|Embassy Film Associates,9/19/85,1985
0.317622,0,8800000,Gotcha!,Jeff Kanew,Action|Comedy|Thriller,Universal Pictures,5/3/85,1985
0.308982,945000,0,Loose Screws,Rafal Zielinski,Comedy,Crazy Wheels Film Corporation,7/19/85,1985
0.284856,18000000,0,Young Sherlock Holmes,Barry Levinson,Action|Adventure|Crime|Drama|Family,Paramount Pictures|Amblin Entertainment,12/4/85,1985
0.280847,5000000,27400000,Desperately Seeking Susan,Susan Seidelman,Drama|Action|Comedy|Romance,Orion Pictures,3/29/85,1985
0.278621,0,24689703,Summer Rental,Carl Reiner,Comedy,Paramount Pictures,8/9/85,1985
0.273731,6500000,0,Flesh + Blood,Paul Verhoeven,Adventure|Drama,Impala|Riverside Pictures,8/30/85,1985
0.261832,0,8692426,Mischief,Mel Damski,Comedy|Romance,20th Century Fox,2/8/85,1985
0.252674,9000000,7936012,Runaway Train,Andrei Konchalovsky,Action|Thriller,Cannon Group|Golan-Globus Productions|Northbrook Films,11/15/85,1985
0.251976,0,2135577,The Journey of Natty Gann,Jeremy Kagan,Adventure,Buena Vista Distribution Company,9/25/85,1985
0.22413,0,0,Volunteers,Nicholas Meyer,Comedy,TriStar Pictures,8/16/85,1985
0.233892,0,0,The Falcon and the Snowman,John Schlesinger,Thriller|Drama|Crime,Orion Pictures|Hemdale Film,1/25/85,1985
0.322151,0,42160849,White Nights,Taylor Hackford,Drama|Thriller,Columbia Pictures,11/22/85,1985
0.229931,25000000,11137801,Return to Oz,Walter Murch,Adventure|Fantasy|Science Fiction|Family,Walt Disney Pictures|Silver Screen Partners II|BMI (No. 9) Ltd.|Oz Productions Ltd.,6/21/85,1985
0.09958,0,0,Transylvania 6-5000,Rudy De Luca,Comedy|Horror,Balcor Film Investors,11/8/85,1985
0.22565,0,4122748,My Science Project,Jonathan R. Betuel,Comedy|Family|Fantasy|Science Fiction,Touchstone Pictures|Silver Screen Partners II,8/9/85,1985
0.349429,15000000,0,Jagged Edge,Richard Marquand,Mystery|Thriller,Columbia Pictures|Delphi IV Productions,10/4/85,1985
0.214009,5000000,502758,Mishima: A Life in Four Chapters,Paul Schrader,Drama,American Zoetrope|Lucasfilm Ltd.|Tristone Entertainment Inc.|M Company,5/15/85,1985
0.213085,0,0,Howling II: Stirba - Werewolf Bitch,Philippe Mora,Thriller|Horror,Hemdale|Cinema '84/Greenberg Brothers Partnership,8/28/85,1985
0.211695,0,14393902,Remo Williams: The Adventure Begins...,Guy Hamilton,Comedy|Action|Adventure,Orion Pictures,10/11/85,1985
0.208914,3200000,10000000,Once Bitten,Howard Storm,Horror|Comedy|Romance,Night Light Films,11/15/85,1985
0.207447,0,1400000,American Flyers,John Badham,Drama,Warner Bros.|WW Production,8/16/85,1985
0.194912,0,0,Anne of Green Gables,Kevin Sullivan,Drama|Family,Sullivan Entertainment,12/1/85,1985
0.183801,0,17307019,To Live and Die in L.A.,William Friedkin,Action|Crime|Thriller,United Artists|SLM Production Group|Metro-Goldwyn-Mayer (MGM)|New Century Productions,11/1/85,1985
0.592905,10000000,25754284,The Last Dragon,Michael Schultz,Action|Adventure|Comedy|Drama,TriStar Pictures|Motown Productions|Delphi III Productions,3/22/85,1985
0.175287,1700000,0,The Stuff,Larry Cohen,Horror|Comedy|Science Fiction,New World Pictures|Larco Productions,6/14/85,1985
0.160125,0,0,Girls Just Want to Have Fun,Alan Metter,Comedy|Family|Music|Romance,New World Pictures,4/12/85,1985
0.150168,25000000,9873044,Explorers,Joe Dante,Adventure|Family|Fantasy|Romance|Science Fiction,Paramount Pictures,7/12/85,1985
0.147489,0,0,Shoah,Claude Lanzmann,Documentary,British Broadcasting Corporation (BBC)|MinistÃ¨re de la Culture de la Republique FranÃ§aise|Les Films Aleph|Historia,11/1/85,1985
0.20499,24000000,0,Year of the Dragon,Michael Cimino,Action|Crime|Drama|Thriller,Dino de Laurentiis Cinematografica,8/16/85,1985
0.135989,19000000,12918858,Perfect,James Bridges,Drama|Romance,Columbia Pictures Corporation|Delphi III Productions|Pluperfect,6/7/85,1985
0.132713,114,6700000,Into the Night,John Landis,Comedy|Drama|Thriller,Universal Pictures,2/15/85,1985
0.221195,11500000,0,Just One of the Guys,Lisa Gottlieb,Comedy|Romance,Columbia Pictures Corporation|Triton|Summa Entertainment Group,4/26/85,1985
6.50E-05,0,0,"North and South, Book I",,Drama|History|Western,,11/3/85,1985
0.390167,0,8622757,Secret Admirer,David Greenwalt,Comedy|Romance,Orion Pictures,6/14/85,1985
0.112015,860000,2451545,My Beautiful Laundrette,Stephen Frears,Drama,Channel Four Films|Working Title Films|SAF Productions,9/7/85,1985
0.112308,0,0,Scout Toujours,GÃ©rard Jugnot,Comedy,Films A2|Arturo Production|Film 7,11/27/85,1985
0.215817,2410000,10755447,Missing in Action 2: The Beginning,Lance Hool,Action|Adventure|War,Golan-Globus Productions|The Cannon Group,3/1/85,1985
0.092747,0,0,The Legend of Billie Jean,Matthew Robbins,Action,TriStar Pictures|Delphi III Productions|The Guber-Peters Company,5/25/85,1985
0.092608,0,0,The Care Bears Movie,Arna Selznick,Adventure|Fantasy|Animation|Comedy|Science Fiction,Nelvana,3/23/85,1985
0.069492,0,0,A Zed & Two Noughts,Peter Greenaway,Comedy|Drama,,10/4/85,1985
0.047123,0,0,Vision Quest,Harold Becker,Drama|Romance,The Guber-Peters Company|Warner Bros.,2/15/85,1985
5.939927,150000000,895921036,Harry Potter and the Goblet of Fire,Mike Newell,Adventure|Fantasy|Family,Patalex IV Productions Limited|Warner Bros.|Heyday Films,11/5/05,2005
5.400826,150000000,374218673,Batman Begins,Christopher Nolan,Action|Crime|Drama,DC Comics|Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy,6/14/05,2005
3.628726,180000000,748806957,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,Adventure|Family|Fantasy,Walt Disney|Walden Media,12/7/05,2005
3.617106,54000000,132511035,V for Vendetta,James McTeigue,Action|Thriller|Fantasy,Studio Babelsberg|DC Comics|Virtual Studios|Anarchos Productions|Silver Pictures,12/11/05,2005
3.520836,40000000,158733820,Sin City,Robert Rodriguez|Frank Miller|Quentin Tarantino,Action|Thriller|Crime,Dimension Films|Troublemaker Studios|Miramax,3/31/05,2005
3.508379,150000000,474968763,Charlie and the Chocolate Factory,Tim Burton,Adventure|Comedy|Family|Fantasy,Village Roadshow Pictures|The Zanuck Company|Warner Bros.|Tim Burton Productions|Plan B Entertainment,7/9/05,2005
3.457537,113000000,850000000,Star Wars: Episode III - Revenge of the Sith,George Lucas,Science Fiction|Adventure|Action,Lucasfilm,5/17/05,2005
3.087036,50000000,104478416,The Hitchhiker's Guide to the Galaxy,Garth Jennings,Adventure|Comedy|Family|Science Fiction,Spyglass Entertainment|Everyman Pictures|Hammer & Tongs|Touchstone Pictures,1/15/05,2005
2.623346,126000000,162949164,The Island,Michael Bay,Action|Thriller|Science Fiction|Adventure,DreamWorks SKG|Warner Bros.|Parkes/MacDonald Productions,7/20/05,2005
2.444998,75000000,532680671,Madagascar,Eric Darnell|Tom McGrath,Family|Animation,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,5/25/05,2005
2.368513,100000000,330579719,Fantastic Four,Tim Story,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|1492 Pictures|Constantin Film Produktion|Marvel Enterprises|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,7/7/05,2005
2.26533,100000000,230427240,Constantine,Francis Lawrence,Drama|Fantasy|Horror,Village Roadshow Pictures|DC Comics|Lonely Film Productions GmbH & Co. KG.|Donners' Company|Branded Entertainment/Batfilm Productions,2/15/05,2005
2.248624,40000000,285176741,Wedding Crashers,David Dobkin,Comedy|Romance,New Line Cinema|Tapestry Films|Avery Pix,7/14/05,2005
2.220063,62000000,52304001,Ã†on Flux,Karyn Kusama,Action|Science Fiction,Paramount Pictures|Lakeshore Entertainment|MTV Films|Colossal Pictures|Valhalla Motion Pictures,11/30/05,2005
2.07205,56000000,113006880,The Pacifier,Adam Shankman,Action|Comedy|Drama|Family|Thriller,Walt Disney Pictures|Spyglass Entertainment,3/4/05,2005
1.844731,132000000,591739379,War of the Worlds,Steven Spielberg,Adventure|Thriller|Science Fiction,Paramount Pictures|DreamWorks SKG|Cruise/Wagner Productions|Amblin Entertainment,6/28/05,2005
1.813128,85000000,162242962,Memoirs of a Geisha,Rob Marshall,Drama|History|Romance,DreamWorks SKG|Spyglass Entertainment|Columbia Pictures Corporation|Red Wagon Productions,12/6/05,2005
1.78595,26000000,109449237,The 40 Year Old Virgin,Judd Apatow,Comedy|Romance,Universal Pictures|Apatow Productions,8/11/05,2005
1.766397,150000000,314432665,Chicken Little,Mark Dindal,Animation|Family|Comedy,Walt Disney Pictures|Walt Disney Feature Animation,11/4/05,2005
1.72647,70000000,368100420,Hitch,Andy Tennant,Comedy|Drama|Romance,Columbia Pictures Corporation|Overbrook Entertainment,2/10/05,2005
1.699822,32000000,85167639,Transporter 2,Louis Leterrier,Action|Thriller|Crime,Canal Plus|Twentieth Century Fox Film Corporation|Current Entertainment|TF 1 Film Productions|TPS Star,8/2/05,2005
1.632638,0,0,Prime,Ben Younger,Comedy|Drama|Romance,Universal Pictures|Team Todd|Prime Film Productions LLC|Younger Than You,9/21/05,2005
1.610259,25000000,122489822,Nanny McPhee,Kirk Jones,Fantasy|Comedy|Family,Universal Pictures|Three Strange Angels|Studio Canal|Metro-Goldwyn-Mayer (MGM)|Working Title Films,10/21/05,2005
1.592578,130000000,211643158,Kingdom of Heaven,Ridley Scott,Drama|Action|Adventure|History|War,Studio Babelsberg|Twentieth Century Fox Film Corporation|Scott Free Productions|Kanzaman|Dune Films,5/3/05,2005
1.513147,43000000,154749918,Monster-in-Law,Robert Luketic,Comedy,New Line Cinema|Spring Creek Productions|BenderSpink|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,5/13/05,2005
1.508329,207000000,550000000,King Kong,Peter Jackson,Adventure|Drama|Action,WingNut Films|Universal Pictures|Big Primate Pictures|MFPV Film,12/14/05,2005
1.497085,53000000,95226116,Be Cool,F. Gary Gray,Comedy|Crime,Double Feature Films|Jersey Films|Nina Saxon Film Design|Metro-Goldwyn-Mayer (MGM),3/4/05,2005
1.496807,50000000,44434439,Into the Blue,John Stockwell,Action|Thriller|Adventure|Crime,Columbia Pictures Corporation|Mandalay Pictures|Metro-Goldwyn-Mayer (MGM),9/30/05,2005
1.480854,28000000,121147947,Pride & Prejudice,Joe Wright,Drama|Romance,Universal Pictures|StudioCanal|Scion Films|Focus Features|Working Title Films,9/16/05,2005
1.475604,14000000,178043761,Brokeback Mountain,Ang Lee,Drama|Romance,River Road Entertainment|Alberta Film Entertainment|Focus Features|Good Machine,9/2/05,2005
1.464718,75000000,260696994,Robots,Chris Wedge|Carlos Saldanha,Animation|Comedy|Family|Science Fiction,Blue Sky Studios|Twentieth Century Fox Animation,3/11/05,2005
